,0,1
0,0.0,1.7780363089684807
1,0.1,0.7793156541554495
2,0.2,1.4984257999871815
3,0.30000000000000004,2.041160331689179
4,0.4,2.9050052212504975
5,0.5,3.31594313269387
6,0.6000000000000001,3.0139191019047207
7,0.7000000000000001,3.2471512243313345
8,0.8,6.058951490965004
9,0.9,6.097431066153129
10,1.0,6.153279108604291
11,1.1,5.240103037002617
12,1.2000000000000002,6.714971455590968
13,1.3,7.73278906758256
14,1.4000000000000001,7.6872497339741885
15,1.5,7.00253010300854
16,1.6,7.2137902062744885
17,1.7000000000000002,8.113414929216846
18,1.8,8.848513290586121
19,1.9000000000000001,8.233033772500702
20,2.0,8.881141275223145
21,2.1,10.340559018911943
22,2.2,9.374105034499664
23,2.3000000000000003,11.353656721216552
24,2.4000000000000004,8.96649820670205
25,2.5,9.417099983894252
26,2.6,12.564084463858546
27,2.7,12.157435765609968
28,2.8000000000000003,10.154978834290379
29,2.9000000000000004,13.387385201009957
30,3.0,12.369957732260644
31,3.1,12.552139686208324
32,3.2,13.150087429217264
33,3.3000000000000003,13.372898989096365
34,3.4000000000000004,15.362176433359277
35,3.5,15.839892678174337
36,3.6,15.827725541730326
37,3.7,13.939893039806103
38,3.8000000000000003,14.830485733323313
39,3.9000000000000004,16.93949480143937
40,4.0,18.027385209740103
41,4.1000000000000005,17.356550892291004
42,4.2,18.32784641083968
43,4.3,16.75873832924638
44,4.4,20.191030865464025
45,4.5,19.591619826040965
46,4.6000000000000005,18.438151643019367
47,4.7,18.995137179442427
48,4.800000000000001,20.400460304236663
49,4.9,20.671447871738017
50,5.0,19.46110455295118
51,5.1000000000000005,21.692556617777495
52,5.2,22.0877329544324
53,5.300000000000001,20.41591280516993
54,5.4,20.97328889765917
55,5.5,22.713409857766326
56,5.6000000000000005,23.01718921156972
57,5.7,23.833045334197426
58,5.800000000000001,24.941251039258592
59,5.9,25.321566266885647
60,6.0,24.537741135180347
61,6.1000000000000005,26.43844066499865
62,6.2,24.98711836144488
63,6.300000000000001,27.671761775055593
64,6.4,25.75175032742422
65,6.5,25.934680016534564
66,6.6000000000000005,28.03484416858999
67,6.7,30.10581561970156
68,6.800000000000001,27.705001109489647
69,6.9,29.169429092437802
70,7.0,27.703346878530482
71,7.1000000000000005,28.627006743844643
72,7.2,29.990552557324456
73,7.300000000000001,29.09773367118684
74,7.4,30.58014628005961
75,7.5,30.20024440087707
76,7.6000000000000005,28.18694369617048
77,7.7,32.295576431387836
78,7.800000000000001,31.474785060748566
79,7.9,31.31354835415576
80,8.0,33.05675472314393
81,8.1,33.368040884075995
82,8.200000000000001,34.72943356127997
83,8.3,33.24740085588894
84,8.4,32.743185606452656
85,8.5,36.792828923350115
86,8.6,34.838481805339725
87,8.700000000000001,36.83588184266528
88,8.8,37.005453583582145
89,8.9,35.39634874157366
90,9.0,37.22714400376052
91,9.1,36.422766606831026
92,9.200000000000001,37.68140054901588
93,9.3,39.945842342191135
94,9.4,40.74055473664232
95,9.5,38.829411380553445
96,9.600000000000001,37.52899890489875
97,9.700000000000001,39.38762102836077
98,9.8,40.615254823327454
99,9.9,41.59995663898654
100,3.8928921180163174,6.680823680626833
101,4.309881967856597,8.12413607814575
102,0.6866470493850168,4.212131549049221
103,4.586987410330485,5.3770394348324375
104,2.298832336472626,1.1541078650774201
105,4.053324035424935,5.111667877760051
106,4.684014861198159,4.038385462671026
107,4.841095010510177,6.209180449521489
108,6.731732291388788,6.4096281093471
109,3.1673638139361535,5.9561911712512625
110,6.251022714441419,3.770512159692146
111,3.762797409237246,6.413918477235643
112,3.8522826010816877,3.989350500730699
113,4.7366231857551035,7.950025767973653
114,6.706814204197146,5.517734917949832
115,0.35582793568250004,1.9048565204017072
116,2.4357416945127044,0.44884600552349907
117,4.2433664048440844,12.700733957049495
118,1.910420733864232,-1.818682093222436
119,-2.8193501125389746,5.342003318279517
120,-0.8994043370402669,5.5693537430651086
121,6.58312891775244,10.673127138874507
122,6.624278408483404,6.455374204636192
123,3.4973521344441085,6.093374180164342
124,3.5820012686467426,8.547209251758783
125,2.097594474407279,4.764507337980056
126,2.1923774352218217,2.69960908423054
127,1.187489835676625,8.212793549313652
128,5.933535246966896,6.878180852449549
129,-0.5207131654356534,5.534418984564677
130,5.295177481549614,10.23626006016927
131,4.387863231523384,2.60311394912647
132,5.3905160335085265,5.209245978391651
133,9.389386038555998,7.957558222668855
134,-0.903888634764415,4.346278042274778
135,-0.94406372621311,2.6508090549436893
136,4.0863917618991135,5.762887193217169
137,4.042532067674118,5.357696463521839
138,3.779431116119582,4.308589639139479
139,-0.30389089990159057,2.3592428416842806
140,1.1154638235192587,2.762077834663183
141,3.335955776647593,3.2942097040440146
142,2.6764704629487666,9.26923312028752
143,7.410669214775925,9.379802298800612
144,0.6044415205941913,1.6300527314995739
145,0.13384807202466575,-3.009610575841905
146,2.2956185001339082,3.16808412994052
147,-0.19010287036081408,5.684428937575281
148,5.121458884823168,1.574876213937964
149,2.007282912894934,2.53996925616732
150,1.3949505473517423,-0.1957681202653614
151,4.1202903827791335,7.047652935089932
152,1.44919423980156,-0.9229815747764798
153,6.182030244869443,5.592168356515959
154,0.940968603647522,1.4132707366409236
155,3.571789742648213,2.8833927628239993
156,2.8364226577420166,7.099278197397141
157,0.12222671109424965,2.6902953013691553
158,1.6621626420444964,1.424511688291799
159,6.980349478630458,11.448138266611068
160,-0.8522128137929164,-2.9625607979164545
161,2.3621730988766205,3.6843065055298307
162,1.6713785624773865,3.327407221324557
163,-0.409010635623714,1.2288382548825525
164,-0.23524199006511415,1.14535131301021
165,3.2305823408623886,6.441763810493903
166,3.62915482964482,6.284447314636372
167,3.0084786323654837,3.3427212229352596
168,5.63076932778055,9.338197682851241
169,6.611148065995318,2.7164762498046198
170,5.576339989017368,6.983561475896073
171,6.948187932160059,6.239024746173085
172,-0.5198691630908994,-0.2932193581951781
173,2.694065804577771,3.4494321051541252
174,2.6800113987338925,-1.2064913542153475
175,0.9898335193771941,-1.1949804098019081
176,7.635109551204642,8.976196811872581
177,2.751744804210924,1.4827469305933612
178,0.6308849976627502,4.890297075340049
179,6.255969578180133,6.0294366178326
180,3.979443794208182,4.199474425577278
181,0.7504048040700289,5.150908118727139
182,2.262606320893471,3.73607961555531
183,-0.9275125285629917,2.2262564428635887
184,6.301347701326597,7.176547896129479
185,5.592349009871393,4.789000775187617
186,2.4484643391659504,3.8231817323450246
187,1.8786153649226696,1.381964842258271
188,2.5266936646597395,1.81096930791958
189,2.0429987165281993,6.236368010823837
190,0.0021563094714407427,5.655427536828183
191,2.9502036995780774,2.1586504174708456
192,5.071409645917221,5.038448581151181
193,6.378988942171098,6.7943448219501565
194,3.855458885427435,0.7421973323096647
195,8.791798376195711,8.213749722834866
196,4.1079135010555055,4.45556880346073
197,6.8090844277773055,1.8554571367555872
198,3.519763153301254,3.2848818745460475
199,-0.11686071352096672,2.4504158257274966
200,-2.014453473853978,32.006264948994485
201,6.435770557013381,33.64534531021929
202,-3.391619241373693,26.366347493754667
203,3.4123001657972045,31.681272708941595
204,3.4680363591774266,26.90246995610439
205,-1.7376571295181602,28.985187549511085
206,4.473299565952884,31.410738191179956
207,11.199647491145479,24.19434044345745
208,0.6057624747084573,29.36640345467076
209,5.950622618890823,29.35152436957207
210,4.72743072118919,30.209398661831727
211,2.8266279427387375,24.88787492612854
212,-3.3864304127692844,20.926074022538565
213,-1.3745131412761644,26.552081576946946
214,2.900587916482885,38.38146816326774
215,0.658526314957224,34.847456648518296
216,6.428269174592625,29.211925035728843
217,6.276219988179001,26.977664809518313
218,-2.544496731853828,27.732390463291882
219,5.745755359168362,30.701297486652937
220,-1.3213703431058832,32.51419179134287
221,4.176330960003257,32.349725891914055
222,-0.7154029855791046,30.716413385575706
223,0.03402023637155249,36.56102897783396
224,2.4337620900297714,29.327397245502333
225,3.6352853739193436,22.031071348987314
226,0.5644563941235892,28.977284060859077
227,0.4688157040358232,23.65967576394263
228,3.565428040584989,33.68619572423948
229,2.8889937093361513,34.159035224818325
230,1.1510367535709347,31.15133099423317
231,-6.063581041228781,32.31107807438685
232,1.1740563810988398,30.798214389539176
233,6.2396064488767315,30.33231763256468
234,8.10152627410493,36.724095895306604
235,9.036459623845893,33.775806409824426
236,0.7866661021524686,31.25982946541527
237,-2.0507894727165628,27.685480478247783
238,0.18455417109593952,28.897637054729806
239,1.348978751692695,24.430273320585258
240,9.296100474076198,25.952332049915036
